RXCUI,GN,NDC,SUPPRESS
200034,olanzapine,68382036410,N
283639,olanzapine,33342007211,N
283639,olanzapine,70518158200,N
199387,risperidone,17856006303,N
200034,olanzapine,33342006712,N
198365,prochlorperazine,63629133504,N
200034,olanzapine,55700066530,N
283639,olanzapine,33342007207,N
283639,olanzapine,33342007244,N
283639,olanzapine,70771142104,N
283639,olanzapine,65862056601,N
200034,olanzapine,68382036414,N
198275,thioridazine,53489015010,N
198365,perazine,55289022406,N
199387,risperidone,13668058906,N
200034,olanzapine,14445010630,N
198365,perazine,50268068511,N
198365,prochlorperazine,52959047624,N
283639,olanzapine,66993046505,N
198365,prochlorperazine,68788762805,N
200034,olanzapine,55111016305,N
198365,prochlorperazine,70518162000,N
309374,clozapine,00093440501,N
309374,clozapine,51079074901,N
309374,clozapine,51079074920,N
309374,clozapine,63629236201,N
310672,haloperidol,60687016111,N
311385,loxapine,51079090201,N
311386,loxapine,64850089001,N
312076,olanzapine,33342008407,N
309374,clozapine,51862027401,N
310670,haloperidol,70518268700,N
310671,haloperidol,00781139201,N
310672,haloperidol,63187084260,N
310671,haloperidol,00781139213,N
310671,haloperidol,70518268200,N
310672,haloperidol,00615835539,N
310672,haloperidol,70518126900,N
310672,haloperidol,63874064614,N
311386,loxapine,10135058501,N
312076,olanzapine,50090395800,N
312076,olanzapine,55111026381,N
312076,olanzapine,71335066301,N
312077,olanzapine,52343004230,N
312077,olanzapine,55111016730,N
312077,olanzapine,60429062410,N
312078,olanzapine,00615824439,N
312635,perazine,42291072801,N
310672,haloperidol,50268039115,N
312077,olanzapine,13668017030,N
312077,olanzapine,52343004299,N
312077,olanzapine,68382036810,N
312077,olanzapine,68382036801,N
312078,olanzapine,52343003999,N
312078,olanzapine,55154688100,N
312078,olanzapine,60505311108,N
312078,olanzapine,65862056201,N
312078,olanzapine,71335053402,N
312079,olanzapine,55111016505,N
312079,olanzapine,62756055388,N
312079,olanzapine,65862056305,N
312079,olanzapine,65862056310,N
312078,olanzapine,63187084430,N
312635,prochlorperazine,10544051106,N
312635,perazine,50090010900,N
312635,perazine,54348098906,N
312635,prochlorperazine,55289056812,N
312635,perazine,63629184105,N
312635,perazine,63629184107,N
312635,perazine,61919032730,N
312743,quetiapine,43353081845,N
312743,quetiapine,46708013691,N
312743,quetiapine,53002151600,N
312743,quetiapine,63187026960,N
312743,quetiapine,65862049101,N
312743,quetiapine,68180044711,N
312743,quetiapine,68788741209,N
312744,quetiapine,50268063015,N
312744,quetiapine,60429041310,N
312744,quetiapine,55700006330,N
312745,quetiapine,60429041710,N
312745,quetiapine,60505313701,N
312745,quetiapine,67046063828,N
312828,risperidone,00904635761,N
312828,risperidone,65841066506,N
312829,risperidone,00615819739,N
312829,risperidone,43547034006,N
312829,risperidone,68382011301,N
312831,risperidone,00555177209,N
312832,risperidone,13668003974,N
312832,risperidone,60505258806,N
313777,ziprasidone,55111025881,N
314034,haloperidol,63874049390,N
314155,olanzapine,62756075166,N
401953,risperidone,49884031555,N
721794,quetiapine,50090545100,N
349490,aripiprazole,68382008410,N
312077,olanzapine,63629827401,N
312078,olanzapine,70518269800,N
312079,olanzapine,68382036630,N
312635,perazine,50268068415,N
312635,prochlorperazine,55289056820,N
312635,prochlorperazine,59746011310,N
312635,perazine,63187087790,N
312635,prochlorperazine,67296057701,N
312743,quetiapine,16729014717,N
312744,quetiapine,43353081353,N
312744,quetiapine,43353081360,N
312744,quetiapine,46708013491,N
312744,quetiapine,55111024979,N
312744,quetiapine,59746034803,N
312744,quetiapine,65862048901,N
312743,quetiapine,55700008590,N
312744,quetiapine,59746034860,N
312744,quetiapine,76519120203,N
312745,quetiapine,67046063807,N
312829,risperidone,13668003654,N
312830,risperidone,43547034150,N
312830,risperidone,71335037905,N
312831,risperidone,13668003801,N
312831,risperidone,65841066816,N
312831,risperidone,70518156800,N
312831,risperidone,71610026445,N
312832,risperidone,55111020560,N
312832,risperidone,71610022653,N
313366,thiothixene,51079058801,N
313776,ziprasidone,55111025730,N
313777,ziprasidone,55111025805,N
313777,ziprasidone,68001013806,N
313777,ziprasidone,72578002205,N
313778,ziprasidone,68788721506,N
313778,ziprasidone,68788764006,N
314154,olanzapine,63187036430,N
314155,olanzapine,50090396700,N
314155,olanzapine,59746030612,N
314211,risperidone,43353075460,N
314211,risperidone,65862012460,N
314211,risperidone,71610024653,N
314286,ziprasidone,50268081111,N
349490,aripiprazole,46708025710,N
349490,aripiprazole,67877043305,N
349490,aripiprazole,67877043332,N
349545,aripiprazole,43353014745,N
349545,aripiprazole,50228032630,N
349547,aripiprazole,60505267703,N
402131,aripiprazole,50268008815,N
402131,aripiprazole,70518282501,N
403825,risperidone,00781531006,N
429212,clozapine,00378097201,N
429212,clozapine,65862084505,N
476177,clozapine,00093541919,N
643022,aripiprazole,70771143309,N
643058,aripiprazole,68382009014,N
672571,paliperidone,42292005501,N
721791,quetiapine,33342013515,N
721791,quetiapine,65862087501,N
721794,quetiapine,49884080802,N
853201,quetiapine,49884080502,N
313366,thiothixene,70954001640,N
313776,ziprasidone,65862070380,N
314154,olanzapine,00615824539,N
314155,olanzapine,60505327508,N
314211,risperidone,43353075416,N
349490,aripiprazole,16714078601,N
349545,aripiprazole,13668021805,N
349545,aripiprazole,60687017901,N
349553,aripiprazole,65162090111,N
402131,aripiprazole,48433011601,N
602964,aripiprazole,65862066105,N
602964,aripiprazole,71335168201,N
616487,quetiapine,46708013531,N
616487,quetiapine,55154764800,N
616487,quetiapine,68788781308,N
616705,risperidone,55111047178,N
672571,paliperidone,43975035203,N
312744,quetiapine,00615798630,N
312828,risperidone,51079046001,N
312828,risperidone,65862011960,N
312829,risperidone,71335048504,N
312831,risperidone,60505258706,N
313364,thiothixene,51079058720,N
314192,prochlorperazine,00641613501,N
349547,aripiprazole,70518297401,N
349547,aripiprazole,72865015805,N
349553,aripiprazole,70518251400,N
349553,aripiprazole,70771145500,N
351107,olanzapine,55111026481,N
351108,olanzapine,65862065903,N
401953,risperidone,49884031552,N
402131,aripiprazole,71335151302,N
602964,aripiprazole,13668021690,N
616483,quetiapine,29300015205,N
616487,quetiapine,35356099660,N
616487,quetiapine,63187021930,N
853201,quetiapine,71093013502,N
312829,risperidone,55111020201,N
312832,risperidone,51079046401,N
314211,risperidone,65841067005,N
314286,ziprasidone,64679099104,N
317174,quetiapine,67046063728,N
349490,aripiprazole,48433011810,N
349490,aripiprazole,70518286900,N
349547,aripiprazole,46708025910,N
349553,aripiprazole,13668022030,N
349553,aripiprazole,70518255700,N
349553,aripiprazole,71335041201,N
351107,olanzapine,33342008507,N
351107,olanzapine,59746030832,N
402131,aripiprazole,13668021769,N
616483,quetiapine,68084053511,N
616705,risperidone,55111047181,N
643019,aripiprazole,70771143206,N
721791,quetiapine,00310828260,N
721794,quetiapine,50742063860,N
616483,quetiapine,71610014118,N
349490,aripiprazole,13668021974,N
349547,aripiprazole,50268009212,N
349553,aripiprazole,43547030650,N
349553,aripiprazole,65162090109,N
402131,aripiprazole,71335168806,N
848728,iloperidone,51672418304,N
310672,haloperidol,35356009560,N
312077,olanzapine,65862056501,N
312079,olanzapine,52343004030,N
312076,olanzapine,66993068738,N
312743,quetiapine,71335146203,N
312744,quetiapine,43353015360,N
312745,quetiapine,68180044903,N
313776,ziprasidone,64679099204,N
314154,olanzapine,35356075614,N
312077,olanzapine,00904628661,N
312078,olanzapine,60429062110,N
312079,olanzapine,50268061115,N
312079,olanzapine,67184056306,N
312079,olanzapine,69543038290,N
312079,olanzapine,70518161100,N
312635,prochlorperazine,63187050230,N
312744,quetiapine,63629493903,N
312745,quetiapine,16729014912,N
312745,quetiapine,67877024738,N
312745,quetiapine,68788718408,N
312745,quetiapine,71335170903,N
312828,risperidone,60505258405,N
312829,risperidone,13668003630,N
312830,risperidone,00555177109,N
312830,risperidone,00904635961,N
312830,risperidone,13668003705,N
312830,risperidone,65862012160,N
312831,risperidone,50458059310,N
313364,thiothixene,00378200210,N
313364,thiothixene,70954001540,N
313776,ziprasidone,33342014551,N
313776,ziprasidone,63187043190,N
313776,ziprasidone,68001013706,N
313776,ziprasidone,70518078700,N
313777,ziprasidone,33342014609,N
313777,ziprasidone,63739066632,N
313777,ziprasidone,70518078200,N
313778,ziprasidone,55111025901,N
313778,ziprasidone,71335150803,N
314078,loxapine,00378701001,N
314154,olanzapine,00904637661,N
314154,olanzapine,60429062310,N
314154,olanzapine,65862056401,N
314154,olanzapine,66993046305,N
314155,olanzapine,55111026281,N
314211,risperidone,13107012460,N
314286,ziprasidone,51079035101,N
314286,ziprasidone,72578002005,N
317174,quetiapine,46708013710,N
349490,aripiprazole,43598096830,N
349490,aripiprazole,68788700602,N
349490,aripiprazole,68788700603,N
349545,aripiprazole,13668021874,N
349545,aripiprazole,46708025671,N
349545,aripiprazole,62332009971,N
349545,aripiprazole,65162089803,N
349545,aripiprazole,68788780803,N
349547,aripiprazole,33342012707,N
349547,aripiprazole,60687021311,N
351107,olanzapine,33342008511,N
402131,aripiprazole,50228032510,N
402131,aripiprazole,71205039260,N
616483,quetiapine,68788759009,N
616487,quetiapine,16714045302,N
616487,quetiapine,70518064500,N
672567,paliperidone,60687045911,N
314286,ziprasidone,70518158601,N
349490,aripiprazole,46708025791,N
349490,aripiprazole,60429044930,N
349490,aripiprazole,65162089903,N
349490,aripiprazole,70518286901,N
349545,aripiprazole,43353014715,N
349545,aripiprazole,65162089809,N
349545,aripiprazole,71335171103,N
349547,aripiprazole,46708025971,N
349553,aripiprazole,00904651304,N
349553,aripiprazole,70518301101,N
401953,risperidone,51079034505,N
402131,aripiprazole,00615825939,N
402131,aripiprazole,00904651006,N
402131,aripiprazole,63629699906,N
403825,risperidone,49884031152,N
602964,aripiprazole,13668021674,N
616483,quetiapine,33342010539,N
616483,quetiapine,50268063511,N
616483,quetiapine,60505313903,N
616483,quetiapine,70518057001,N
616487,quetiapine,35356099630,N
616487,quetiapine,71335092601,N
616487,quetiapine,71335092604,N
616698,risperidone,51079034701,N
721794,quetiapine,33342013609,N
317174,quetiapine,71205040190,N
351108,olanzapine,62756075764,N
616705,risperidone,63304064411,N
721796,quetiapine,68180061607,N
312744,quetiapine,47335090283,N
312745,quetiapine,71335043202,N
312828,risperidone,43547033950,N
312829,risperidone,71335013004,N
312831,risperidone,43547034206,N
312831,risperidone,65841066806,N
312831,risperidone,68788721109,N
312832,risperidone,68084027411,N
313354,thioridazine,51079056501,N
314034,haloperidol,58657070201,N
314034,haloperidol,66267084730,N
314075,loxapine,70518041602,N
314154,olanzapine,70518229900,N
317174,quetiapine,00093816301,N
349490,aripiprazole,50090438100,N
349545,aripiprazole,68788780806,N
349547,aripiprazole,70518256501,N
349553,aripiprazole,71335041203,N
351108,olanzapine,48792785801,N
402131,aripiprazole,00904665640,N
616483,quetiapine,46708013971,N
616487,quetiapine,00093816601,N
645037,risperidone,49884021255,N
672569,paliperidone,65162028209,N
721796,quetiapine,00406118460,N
853201,quetiapine,65862087301,N
853201,quetiapine,70518201601,N
312831,risperidone,68382011516,N
313778,ziprasidone,71335050102,N
314034,haloperidol,00904592461,N
314154,olanzapine,33342007012,N
314155,olanzapine,00378551093,N
349490,aripiprazole,68382008414,N
349545,aripiprazole,13811068110,N
349545,aripiprazole,27241005303,N
349545,aripiprazole,67877043205,N
349553,aripiprazole,68382008519,N
351108,olanzapine,33342008615,N
351108,olanzapine,50268061811,N
402131,aripiprazole,31722082031,N
402131,aripiprazole,70771145203,N
602964,aripiprazole,63187096530,N
602964,aripiprazole,65862066110,N
602964,aripiprazole,68788707601,N
616483,quetiapine,63629711601,N
616483,quetiapine,68788719503,N
616487,quetiapine,00615798730,N
616487,quetiapine,16714045301,N
616487,quetiapine,55111016978,N
616487,quetiapine,60687033811,N
672567,paliperidone,60687045901,N
721791,quetiapine,65862087560,N
721796,quetiapine,00310828460,N
721796,quetiapine,16729009712,N
721796,quetiapine,51407007760,N
349547,aripiprazole,62332010210,N
351107,olanzapine,62756075564,N
429212,clozapine,65862084510,N
616487,quetiapine,33342010011,N
403969,olanzapine,42291065330,N
643027,aripiprazole,70771143403,N
349490,aripiprazole,27241005408,N
402131,aripiprazole,16714014201,N
476179,clozapine,00093541701,N
672567,paliperidone,00591369319,N
721794,quetiapine,50228038305,N
616487,quetiapine,35356099690,N
312828,risperidone,68382011214,N
313778,ziprasidone,51079035401,N
672569,paliperidone,00904693661,N
721791,quetiapine,71093013702,N
314155,olanzapine,66993068638,N
312828,risperidone,55700089760,N
313777,ziprasidone,72578002280,N
349553,aripiprazole,68382008514,N
402131,aripiprazole,68382008201,N
429212,clozapine,72721175005,N
485496,aripiprazole,59651011055,N
853201,quetiapine,50742063590,N
349490,aripiprazole,43547030503,N
349547,aripiprazole,72865015830,N
402131,aripiprazole,65862066210,N
349545,aripiprazole,65862066378,N
314286,ziprasidone,70518294002,N
672569,paliperidone,42292002701,N
616487,quetiapine,68788753809,N
349490,aripiprazole,16714014401,N
476177,clozapine,00093541901,N
349547,aripiprazole,60429045130,N
859824,fluphenazine,67457035959,N
859841,fluphenazine,70518031800,N
859871,haloperidol decanoate,67457038100,N
859871,haloperidol decanoate,70069038401,N
859871,haloperidol decanoate,70710146405,N
859975,asenapine,51991036017,N
859871,haloperidol,00703713301,N
859841,fluphenazine,70954027620,N
859867,haloperidol,63323046951,N
859867,haloperidol,70710146205,N
859871,haloperidol,67457038100,N
859975,asenapine,69539005934,N
859871,haloperidol,72785000705,N
859981,asenapine,51991035911,N
859871,haloperidol,70518180901,N
859871,haloperidol decanoate,70518180901,N
859871,haloperidol,72785000701,N
860918,fluphenazine,51079048701,N
860918,fluphenazine,70954027510,N
865117,fluphenazine,51079048501,N
865123,fluphenazine,69238167901,N
991039,chlorpromazine,51079051820,N
991039,chlorpromazine,63304018510,N
991044,promazine,51079051601,N
991188,chlorpromazine,00527296537,N
991194,chlorpromazine,70710113002,N
859981,asenapine,42794001610,N
859841,fluphenazine,70518309800,N
859975,asenapine,42794001710,N
859871,haloperidol decanoate,70069038405,N
859975,asenapine,59762288801,N
860918,fluphenazine,68084084611,N
865123,fluphenazine,16714000301,N
866103,paliperidone,65162028009,N
895670,quetiapine,00310828160,N
991039,chlorpromazine,00527296137,N
991039,promazine,00832030000,N
991039,chlorpromazine,16714004701,N
991039,chlorpromazine,70771150604,N
991044,promazine,00832030310,N
991044,chlorpromazine,51079051601,N
991044,chlorpromazine,60687045211,N
991044,promazine,68462086401,N
991044,chlorpromazine,70710113204,N
991188,promazine,00527296543,N
991188,promazine,00832030489,N
991188,promazine,16714005101,N
991188,chlorpromazine,16714005101,N
991188,promazine,63304008310,N
991188,promazine,68462086510,N
991188,chlorpromazine,68462086510,N
991194,promazine,00781171601,N
991336,promazine,63304012201,N
1040031,lurasidone,62332049591,N
1040041,lurasidone,62332049790,N
1116450,promazine,11695009401,N
991188,chlorpromazine,70771151002,N
991194,promazine,69238105601,N
991194,promazine,70518199500,N
991194,promazine,70771150701,N
991336,promazine,63304012210,N
991336,chlorpromazine,70710113104,N
895670,quetiapine,00904680261,N
991044,promazine,00904713261,N
991044,promazine,35356009890,N
991044,promazine,50090286500,N
991188,chlorpromazine,00904713361,N
991194,promazine,00527296237,N
991194,chlorpromazine,70518303400,N
991336,chlorpromazine,00527296343,N
1297278,lurasidone,62332049830,N
991044,chlorpromazine,70771150904,N
991194,chlorpromazine,70518199500,N
991336,chlorpromazine,63304012210,N
991336,promazine,70710113104,N
991188,chlorpromazine,63304008310,N
1040031,lurasidone,62332049510,N
1298816,molindone,42806033701,N
